Unique_Seq_ID	Mod_Count	Mod_Description	Monoisotopic_Mass
102	2	TMT6Tag:1,IodoAcet:3	3330.5682754
103	3	TMT6Tag:1,IodoAcet:3,TMT6Tag:27	3431.6629330
104	2	TMT6Tag:1,IodoAcet:26	3457.7501409
105	3	TMT6Tag:1,IodoAcet:14,TMT6Tag:25	3298.6041139
106	1	TMT6Tag:1	3426.7113100
107	1	TMT6Tag:1	4359.2336164
108	3	TMT6Tag:1,TMT6Tag:1,TMT6Tag:31	3913.1365383
109	3	TMT6Tag:1,Plus1Oxy:27,TMT6Tag:29	3560.9456085
110	6	TMT6Tag:1,IodoAcet:6,IodoAcet:7,IodoAcet:8,IodoAcet:18,IodoAcet:21	3206.3185832
111	3	TMT6Tag:1,IodoAcet:22,TMT6Tag:28	3357.8119155
112	2	TMT6Tag:1,TMT6Tag:30	3416.9873547
113	4	TMT6Tag:1,IodoAcet:4,TMT6Tag:11,TMT6Tag:29	4014.1379361
114	2	TMT6Tag:1,TMT6Tag:31	3689.9300267
115	2	TMT6Tag:1,TMT6Tag:42	4407.1281728
116	2	TMT6Tag:1,TMT6Tag:28	2989.5608432
117	2	TMT6Tag:1,IodoAcet:10	3242.4441414
118	2	TMT6Tag:1,TMT6Tag:27	3361.7598664
119	1	TMT6Tag:1	3373.6418527
120	4	TMT6Tag:1,IodoAcet:9,IodoAcet:17,TMT6Tag:31	3673.8994155
121	2	TMT6Tag:1,TMT6Tag:31	4190.1649672
122	2	TMT6Tag:1,IodoAcet:8	3137.4496362
123	2	TMT6Tag:1,TMT6Tag:15	5188.8791029
124	4	IodoAcet:1,TMT6Tag:1,IodoAcet:14,TMT6Tag:28	3609.8364158
125	3	TMT6Tag:1,IodoAcet:3,IodoAcet:11	3102.6003222
126	1	TMT6Tag:1	3466.5995699
127	3	TMT6Tag:1,TMT6Tag:12,TMT6Tag:28	3578.9035152
128	1	TMT6Tag:1	2888.1788197
129	3	TMT6Tag:1,TMT6Tag:1,TMT6Tag:26	3380.8223665
130	2	TMT6Tag:1,TMT6Tag:19	3908.7898325
131	3	TMT6Tag:1,IodoAcet:2,TMT6Tag:27	3150.6383795
132	3	TMT6Tag:1,IodoAcet:16,TMT6Tag:30	3589.9139901
133	3	TMT6Tag:1,IodoAcet:22,TMT6Tag:28	3487.8636729
134	6	TMT6Tag:1,IodoAcet:15,TMT6Tag:20,TMT6Tag:27,TMT6Tag:34,TMT6Tag:39	5587.8945909
135	2	TMT6Tag:1,TMT6Tag:27	3210.7938089
136	3	TMT6Tag:1,IodoAcet:7,TMT6Tag:31	3969.0090140
137	1	TMT6Tag:1	3796.9149409
138	2	TMT6Tag:1,TMT6Tag:26	3071.6444523
139	2	TMT6Tag:1,TMT6Tag:36	4085.1724953
140	3	TMT6Tag:1,TMT6Tag:7,Plus1Oxy:23	3741.7468545
141	3	TMT6Tag:1,IodoAcet:25,TMT6Tag:27	3308.6322449
142	3	TMT6Tag:1,IodoAcet:25,TMT6Tag:26	3238.6809095
143	4	IodoAcet:1,TMT6Tag:1,IodoAcet:7,TMT6Tag:24	3322.4798973
144	2	TMT6Tag:1,TMT6Tag:27	3353.7759072
145	2	TMT6Tag:1,IodoAcet:19	4086.0180328
146	3	TMT6Tag:1,IodoAcet:18,IodoAcet:19	3318.5486798
147	3	TMT6Tag:1,TMT6Tag:17,TMT6Tag:22	4018.1101924
148	3	TMT6Tag:1,IodoAcet:8,IodoAcet:19	3374.7388672
149	1	TMT6Tag:1	2908.4186564
150	4	TMT6Tag:1,IodoAcet:9,IodoAcet:23,TMT6Tag:25	3474.6840065
151	5	TMT6Tag:1,TMT6Tag:1,IodoAcet:3,Plus1Oxy:4,IodoAcet:26	4054.9631308
152	2	TMT6Tag:1,TMT6Tag:8	4056.2047960
153	3	TMT6Tag:1,IodoAcet:25,TMT6Tag:26	2960.4260167
154	3	TMT6Tag:1,IodoAcet:13,TMT6Tag:27	3171.5758396
155	2	TMT6Tag:1,TMT6Tag:27	3396.8486189
156	1	TMT6Tag:1	3216.5789853
157	3	TMT6Tag:1,IodoAcet:24,TMT6Tag:27	3248.6475028
158	5	TMT6Tag:1,IodoAcet:6,IodoAcet:10,IodoAcet:16,TMT6Tag:34	4185.1498773
159	3	TMT6Tag:1,IodoAcet:16,TMT6Tag:24	3160.5249985
160	2	IodoAcet:1,TMT6Tag:1	3352.5579886
161	6	TMT6Tag:1,TMT6Tag:1,IodoAcet:6,IodoAcet:8,Plus1Oxy:26,TMT6Tag:33	4142.1053285
162	6	TMT6Tag:1,TMT6Tag:1,IodoAcet:6,IodoAcet:8,Plus1Oxy:26,TMT6Tag:33	4142.1053285
163	4	TMT6Tag:1,IodoAcet:5,IodoAcet:20,TMT6Tag:31	3871.9351321
164	2	TMT6Tag:1,TMT6Tag:28	3692.9600176
165	2	TMT6Tag:1,TMT6Tag:35	3730.8036394
166	3	TMT6Tag:1,IodoAcet:24,TMT6Tag:28	3500.8629473
167	2	TMT6Tag:1,TMT6Tag:29	3872.0004970
168	1	TMT6Tag:1	3088.5150519
169	4	TMT6Tag:1,IodoAcet:3,Plus1Oxy:12,TMT6Tag:27	3447.6578480
170	2	TMT6Tag:1,TMT6Tag:29	3523.9402735
171	3	TMT6Tag:1,Plus1Oxy:2,IodoAcet:4	4128.0456974
172	4	TMT6Tag:1,IodoAcet:2,IodoAcet:29,TMT6Tag:30	3883.8471051
173	3	TMT6Tag:1,TMT6Tag:1,Plus1Oxy:22	3745.0065750
174	2	TMT6Tag:1,IodoAcet:2	3838.8918362
175	1	TMT6Tag:1	2978.4360223
176	2	TMT6Tag:1,TMT6Tag:38	3975.2084884
177	4	TMT6Tag:1,IodoAcet:8,IodoAcet:13,TMT6Tag:26	3362.6356075
178	2	TMT6Tag:1,TMT6Tag:32	3785.9913737
179	1	TMT6Tag:1	3939.9249046
180	1	TMT6Tag:1	3307.5432404
181	2	TMT6Tag:1,TMT6Tag:27	3128.5513968
182	3	TMT6Tag:1,Plus1Oxy:19,TMT6Tag:28	3781.8776023
183	2	TMT6Tag:1,TMT6Tag:26	3312.8373875
184	2	TMT6Tag:1,TMT6Tag:26	3261.6591679
185	2	TMT6Tag:1,TMT6Tag:26	3275.7165644
186	1	TMT6Tag:1	3222.6358285
187	3	TMT6Tag:1,TMT6Tag:6,TMT6Tag:24	3486.8866914
188	2	TMT6Tag:1,TMT6Tag:29	3742.8618078
189	2	TMT6Tag:1,IodoAcet:20	4085.1086278
190	2	TMT6Tag:1,TMT6Tag:31	3886.0226724
191	2	TMT6Tag:1,TMT6Tag:28	3510.8796520
192	2	TMT6Tag:1,Plus1Oxy:14	3379.7858541
193	2	TMT6Tag:1,TMT6Tag:29	3689.9664113
194	3	TMT6Tag:1,IodoAcet:11,TMT6Tag:24	2990.4695953
195	5	TMT6Tag:1,IodoAcet:3,Plus1Oxy:12,IodoAcet:30,TMT6Tag:31	3970.8791302
196	2	TMT6Tag:1,TMT6Tag:16	4040.1258814
197	4	TMT6Tag:1,IodoAcet:29,IodoAcet:33,TMT6Tag:37	4635.3076265
198	3	TMT6Tag:1,TMT6Tag:12,TMT6Tag:27	3394.7347310
199	1	TMT6Tag:1	5086.7114289
200	3	TMT6Tag:1,IodoAcet:19,TMT6Tag:33	4003.1241115
201	1	TMT6Tag:1	3192.5156451
202	2	TMT6Tag:1,TMT6Tag:26	3148.6882901
203	3	TMT6Tag:1,Plus1Oxy:9,TMT6Tag:26	3363.7537329
204	3	TMT6Tag:1,IodoAcet:2,TMT6Tag:25	3065.6545535
205	4	TMT6Tag:1,Plus1Oxy:15,IodoAcet:23,IodoAcet:31	3934.8430618
206	2	TMT6Tag:1,TMT6Tag:2	3666.9773836
207	3	TMT6Tag:1,IodoAcet:13,TMT6Tag:24	3179.6875797
208	3	TMT6Tag:1,Plus1Oxy:24,TMT6Tag:28	3618.8756265
209	2	TMT6Tag:1,TMT6Tag:24	3080.5760435
210	1	TMT6Tag:1	3007.4733341
211	3	TMT6Tag:1,IodoAcet:2,TMT6Tag:31	3731.9055458
212	3	TMT6Tag:1,TMT6Tag:5,TMT6Tag:27	3623.9112449
213	3	TMT6Tag:1,IodoAcet:24,TMT6Tag:26	3314.7737459
214	3	TMT6Tag:1,TMT6Tag:2,TMT6Tag:26	3335.9271599
215	3	TMT6Tag:1,IodoAcet:33,TMT6Tag:35	4045.1809548
216	4	TMT6Tag:1,TMT6Tag:7,IodoAcet:18,TMT6Tag:25	3614.9149416
217	2	TMT6Tag:1,TMT6Tag:29	3749.7458980
218	3	TMT6Tag:1,IodoAcet:3,TMT6Tag:25	3145.4294435
219	3	TMT6Tag:1,IodoAcet:27,TMT6Tag:35	4278.1552020
220	3	IodoAcet:1,TMT6Tag:1,TMT6Tag:28	3501.7160264
221	2	TMT6Tag:1,TMT6Tag:25	2959.5848219
222	4	TMT6Tag:1,TMT6Tag:1,IodoAcet:30,TMT6Tag:37	4869.6080763
223	2	TMT6Tag:1,TMT6Tag:24	3107.6219894
224	2	TMT6Tag:1,TMT6Tag:26	3033.6611611
225	5	TMT6Tag:1,IodoAcet:4,IodoAcet:13,IodoAcet:22,TMT6Tag:24	3129.5483971
226	4	TMT6Tag:1,IodoAcet:3,IodoAcet:30,TMT6Tag:31	3954.8842152
227	3	TMT6Tag:1,TMT6Tag:1,IodoAcet:20	3455.8010756
228	2	TMT6Tag:1,TMT6Tag:30	3629.8505189
229	3	IodoAcet:1,TMT6Tag:1,TMT6Tag:24	2926.5085663
230	2	TMT6Tag:1,TMT6Tag:28	3355.6936342
231	3	TMT6Tag:1,IodoAcet:2,TMT6Tag:29	3477.7867624
232	4	TMT6Tag:1,IodoAcet:9,IodoAcet:10,TMT6Tag:24	3189.6355501
233	2	TMT6Tag:1,TMT6Tag:26	3182.7802677
234	3	TMT6Tag:1,IodoAcet:5,TMT6Tag:7	4248.1372429
235	2	TMT6Tag:1,TMT6Tag:24	2992.3834824
236	3	TMT6Tag:1,Plus1Oxy:10,TMT6Tag:27	3224.6275362
237	1	TMT6Tag:1	3169.6456664
238	2	TMT6Tag:1,IodoAcet:40	4496.0915091
239	2	TMT6Tag:1,TMT6Tag:14	3652.0199711
240	2	TMT6Tag:1,TMT6Tag:29	3668.9454169
241	7	TMT6Tag:1,TMT6Tag:1,IodoAcet:6,IodoAcet:11,IodoAcet:19,TMT6Tag:21,TMT6Tag:27	4078.1023901
242	2	TMT6Tag:1,TMT6Tag:33	3898.0880458
243	2	TMT6Tag:1,TMT6Tag:41	4985.3552622
244	2	TMT6Tag:1,IodoAcet:28	3684.7912993
245	2	TMT6Tag:1,TMT6Tag:15	5011.3846425
246	2	TMT6Tag:1,IodoAcet:22	4628.1126358
247	1	TMT6Tag:1	3644.8080969
248	3	TMT6Tag:1,IodoAcet:6,TMT6Tag:10	3438.7435068
249	1	TMT6Tag:1	3027.5826777
250	7	TMT6Tag:1,IodoAcet:3,IodoAcet:4,IodoAcet:5,IodoAcet:16,IodoAcet:19,TMT6Tag:22	3061.2901543
251	2	TMT6Tag:1,TMT6Tag:29	3320.7881407
252	1	TMT6Tag:1	2614.2420850
253	4	TMT6Tag:1,TMT6Tag:24,IodoAcet:30,TMT6Tag:35	4278.2482753
254	2	TMT6Tag:1,TMT6Tag:24	2932.5393824
255	3	TMT6Tag:1,IodoAcet:19,TMT6Tag:23	2766.4891561
256	3	TMT6Tag:1,IodoAcet:10,TMT6Tag:23	3041.5644933
257	3	TMT6Tag:1,TMT6Tag:1,TMT6Tag:25	3096.7386425
258	3	TMT6Tag:1,TMT6Tag:2,TMT6Tag:26	3315.8169466
259	3	TMT6Tag:1,IodoAcet:17,IodoAcet:23	3123.4591443
260	1	TMT6Tag:1	2909.4608415
261	4	TMT6Tag:1,IodoAcet:8,IodoAcet:12,TMT6Tag:24	3110.6045855
262	2	TMT6Tag:1,Plus1Oxy:32	3439.5870436
263	2	TMT6Tag:1,TMT6Tag:24	3008.5535807
264	3	TMT6Tag:1,TMT6Tag:1,TMT6Tag:24	3393.8250104
265	5	TMT6Tag:1,IodoAcet:2,TMT6Tag:14,IodoAcet:25,TMT6Tag:32	4223.1175501
266	1	TMT6Tag:1	2839.2927254
267	3	TMT6Tag:1,IodoAcet:2,Plus1Oxy:11	3482.6701212
268	3	TMT6Tag:1,IodoAcet:29,TMT6Tag:30	3920.9719504
269	3	TMT6Tag:1,TMT6Tag:1,TMT6Tag:25	3379.8806034
270	1	TMT6Tag:1	3631.8427074
271	2	TMT6Tag:1,TMT6Tag:21	3046.5164241
272	1	TMT6Tag:1	3269.6567081
273	2	TMT6Tag:1,TMT6Tag:8	3202.6106357
274	3	TMT6Tag:1,IodoAcet:2,TMT6Tag:23	2972.3498782
275	2	TMT6Tag:1,IodoAcet:17	2816.4692435
276	3	TMT6Tag:1,IodoAcet:3,TMT6Tag:24	3083.6175009
277	3	TMT6Tag:1,TMT6Tag:10,TMT6Tag:26	3416.9162625
278	3	TMT6Tag:1,IodoAcet:19,TMT6Tag:26	3163.5747801
279	3	TMT6Tag:1,TMT6Tag:33,TMT6Tag:39	4454.3609839
280	3	TMT6Tag:1,TMT6Tag:12,TMT6Tag:23	3393.7886258
281	2	TMT6Tag:1,IodoAcet:16	3304.5231309
282	1	TMT6Tag:1	3302.7725311
283	2	TMT6Tag:1,TMT6Tag:23	2948.5722079
284	4	TMT6Tag:1,TMT6Tag:1,IodoAcet:12,TMT6Tag:23	3331.7154694
285	2	TMT6Tag:1,IodoAcet:17	3343.8374998
286	2	TMT6Tag:1,TMT6Tag:6	3313.6354548
287	3	TMT6Tag:1,TMT6Tag:22,TMT6Tag:27	3870.0157042
288	5	TMT6Tag:1,IodoAcet:5,TMT6Tag:14,IodoAcet:15,TMT6Tag:24	3669.8890781
289	3	TMT6Tag:1,TMT6Tag:2,TMT6Tag:26	3567.8890587
290	2	TMT6Tag:1,TMT6Tag:25	3092.5971703
291	3	TMT6Tag:1,IodoAcet:21,TMT6Tag:35	4140.1506582
292	3	TMT6Tag:1,TMT6Tag:19,IodoAcet:22	4757.2590617
293	2	TMT6Tag:1,TMT6Tag:2	3818.9375657
294	4	IodoAcet:1,TMT6Tag:1,IodoAcet:16,TMT6Tag:28	3688.7802232
295	2	TMT6Tag:1,TMT6Tag:42	4973.4942526
296	2	TMT6Tag:1,TMT6Tag:27	3239.7594749
297	2	TMT6Tag:1,TMT6Tag:27	3385.7154290
298	4	TMT6Tag:1,IodoAcet:13,IodoAcet:27,TMT6Tag:32	4044.0199156
299	2	TMT6Tag:1,TMT6Tag:26	3285.7782170
300	1	TMT6Tag:1	3349.8058055
301	2	TMT6Tag:1,TMT6Tag:29	3833.7360026
302	3	TMT6Tag:1,Plus1Oxy:10,TMT6Tag:23	2950.4998311
303	2	TMT6Tag:1,IodoAcet:27	3542.7262955
304	2	TMT6Tag:1,TMT6Tag:26	2718.4197521
305	4	TMT6Tag:1,IodoAcet:5,IodoAcet:12,IodoAcet:16	2896.2951273
306	1	TMT6Tag:1	3060.5362654
307	2	TMT6Tag:1,TMT6Tag:25	3056.6322188
308	2	TMT6Tag:1,TMT6Tag:25	2961.7154939
309	3	TMT6Tag:1,IodoAcet:2,TMT6Tag:23	3007.4923064
310	3	TMT6Tag:1,Plus1Oxy:16,TMT6Tag:24	3109.4988400
311	2	TMT6Tag:1,Plus1Oxy:23	3439.5870436
312	2	TMT6Tag:1,TMT6Tag:32	4128.1036951
313	3	TMT6Tag:1,IodoAcet:9,TMT6Tag:24	2920.4740132
314	1	TMT6Tag:1	3035.3689898
315	3	TMT6Tag:1,TMT6Tag:1,TMT6Tag:22	2970.7031167
316	2	TMT6Tag:1,TMT6Tag:27	3259.7228138
317	1	TMT6Tag:1	2840.3302270
318	3	TMT6Tag:1,IodoAcet:12,TMT6Tag:23	2973.6249715
319	2	TMT6Tag:1,TMT6Tag:14	3508.8011288
320	4	TMT6Tag:1,TMT6Tag:1,IodoAcet:19,TMT6Tag:24	3521.8029542
321	4	TMT6Tag:1,TMT6Tag:1,Plus1Oxy:29,TMT6Tag:31	3929.1314533
322	4	TMT6Tag:1,TMT6Tag:2,TMT6Tag:3,TMT6Tag:24	3778.9864165
323	1	TMT6Tag:1	2906.4896980
324	2	TMT6Tag:1,IodoAcet:22	2318.0606336
325	3	TMT6Tag:1,TMT6Tag:10,TMT6Tag:23	3232.6958359
326	4	TMT6Tag:1,IodoAcet:8,IodoAcet:21,TMT6Tag:24	3000.5777047
327	3	TMT6Tag:1,IodoAcet:11,TMT6Tag:29	3718.9235624
328	3	TMT6Tag:1,IodoAcet:14,TMT6Tag:22	2720.4360627
329	2	TMT6Tag:1,TMT6Tag:19	3350.5430793
330	4	TMT6Tag:1,TMT6Tag:2,Plus1Oxy:21,TMT6Tag:23	3220.6933373
331	3	TMT6Tag:1,IodoAcet:5,TMT6Tag:25	3213.5937988
332	3	TMT6Tag:1,IodoAcet:13,TMT6Tag:23	3058.5209612
333	3	Plus1Oxy:1,TMT6Tag:1,TMT6Tag:2	3733.9429757
334	4	TMT6Tag:1,Plus1Oxy:5,TMT6Tag:19,TMT6Tag:30	3966.1929446
335	2	TMT6Tag:1,IodoAcet:9	3113.5904691
336	6	TMT6Tag:1,IodoAcet:10,IodoAcet:20,TMT6Tag:26,IodoAcet:45,TMT6Tag:47	6062.9429954
337	3	TMT6Tag:1,IodoAcet:17,TMT6Tag:23	2787.4915234
338	4	TMT6Tag:1,TMT6Tag:12,TMT6Tag:22,TMT6Tag:27	4051.1422526
339	1	TMT6Tag:1	3374.7593065
340	2	TMT6Tag:1,TMT6Tag:29	3584.8111100
341	3	TMT6Tag:1,IodoAcet:5,TMT6Tag:24	2917.5623742
342	3	TMT6Tag:1,IodoAcet:23,TMT6Tag:24	3095.6300684
343	2	TMT6Tag:1,TMT6Tag:1	3204.7547230
344	2	TMT6Tag:1,TMT6Tag:23	2950.4812030
345	3	TMT6Tag:1,TMT6Tag:1,TMT6Tag:31	4202.2519809
346	1	TMT6Tag:1	3540.7892800
347	1	TMT6Tag:1	3803.6501453
348	1	TMT6Tag:1	3149.5513900
349	2	TMT6Tag:1,TMT6Tag:4	3242.7591409
350	1	TMT6Tag:1	3031.5241068
351	3	TMT6Tag:1,IodoAcet:11,TMT6Tag:24	2984.5544547
352	3	TMT6Tag:1,TMT6Tag:14,TMT6Tag:23	3195.6010357
353	1	TMT6Tag:1	2793.4175284
354	3	TMT6Tag:1,IodoAcet:6,TMT6Tag:22	3011.5467249
355	2	TMT6Tag:1,IodoAcet:11	3031.4758379
356	4	TMT6Tag:1,IodoAcet:19,IodoAcet:25,TMT6Tag:27	3326.6250551
357	1	TMT6Tag:1	3241.5980504
358	1	TMT6Tag:1	3259.7514618
359	1	TMT6Tag:1	3025.5930512
360	3	TMT6Tag:1,TMT6Tag:21,TMT6Tag:22	3181.7419434
361	2	TMT6Tag:1,Plus1Oxy:10	2960.5089941
362	2	TMT6Tag:1,Plus1Oxy:16	3389.6367677
363	2	TMT6Tag:1,TMT6Tag:26	3187.5900337
364	3	TMT6Tag:1,IodoAcet:17,TMT6Tag:27	3534.7691663
365	2	TMT6Tag:1,IodoAcet:9	3897.8514717
366	5	TMT6Tag:1,TMT6Tag:15,Plus1Oxy:18,IodoAcet:25,TMT6Tag:28	3834.0527730
367	1	TMT6Tag:1	3783.8065126
368	2	TMT6Tag:1,TMT6Tag:25	3347.5807306
369	3	TMT6Tag:1,TMT6Tag:4,TMT6Tag:24	3352.8018330
370	2	TMT6Tag:1,IodoAcet:12	2695.3735735
371	1	TMT6Tag:1	2917.3167661
372	1	TMT6Tag:1	2859.5583723
373	3	TMT6Tag:1,TMT6Tag:4,IodoAcet:15	3757.9178258
374	5	TMT6Tag:1,IodoAcet:2,IodoAcet:3,IodoAcet:14,IodoAcet:21	3006.4208043
375	2	TMT6Tag:1,TMT6Tag:25	3021.5546977
